Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Season,Demand Factor
skincare,SKU62,83.14,136,99.0,9.015767270566547,Female,4.553876891600541,30,36,9,Carrier A,38.97,Supplier 2,Delhi,194,20,17.63,Pending,2.647,Road,Route A,254.11,Spring,0.9245654819983328
haircare,SKU94,7.61,21,3.0,3.170945291110651,Male,3.091042453358316,19,10,8,Carrier B,9.64,Supplier 2,Mumbai,419,10,27.88,Pass,0.921,Road,Route A,475.62,Summer,1.45955991874275
haircare,SKU63,47.9,87,2.0,4.572646994282532,Unknown,4.219507705176107,17,50,6,Carrier D,28.62,Supplier 1,Delhi,193,17,14.85,Pending,4.694,Rail,Route A,276.45,Fall,0.9469987907064136
haircare,SKU75,21.49,152,127.0,7.9121411337145,Male,3.332204510175204,18,22,10,Carrier A,13.95,Supplier 3,Delhi,355,17,48.11,Pass,1.378,Road,Route B,182.67,Fall,0.9709007817141916
skincare,SKU70,98.5,94,41.0,8.303876200919763,Male,3.4965075614664802,29,4,8,Carrier B,7.08,Supplier 3,Mumbai,589,17,35.41,Fail,2.599,Road,Route C,247.12,Summer,1.5167328828617024
skincare,SKU59,63.09,119,119.0,8.92381895903182,Male,2.8903717578961645,10,11,4,Carrier E,9.36,Supplier 2,Delhi,931,11,28.53,Fail,3.5,Rail,Route A,339.0,Winter,1.4993508982475274
haircare,SKU49,5.25,34,20.0,4.663439094112067,Male,2.9444389791664403,24,23,4,Carrier E,11.66,Supplier 2,Mumbai,444,17,19.7,Pending,4.167,Rail,Route A,325.91,Fall,0.9013874872691028
skincare,SKU38,64.75,103,82.0,8.577441271761595,Unknown,4.343805421853684,23,3,1,Carrier C,64.45,Supplier 1,Delhi,506,18,22.62,Pending,3.252,Air,Route A,244.96,Summer,1.581386554981003
haircare,SKU70,48.58,59,50.0,7.795646536334594,Female,2.70805020110221,27,1,5,Carrier C,64.91,Supplier 3,Delhi,749,17,43.14,Pass,0.924,Air,Route C,179.35,Fall,1.1687411198327802
haircare,SKU59,8.9,112,58.0,6.248429646897702,Male,3.8918202981106265,13,49,2,Carrier C,59.24,Supplier 2,Delhi,960,15,12.3,Pending,3.254,Air,Route B,125.58,Winter,1.3240809395408488
haircare,SKU1,17.92,122,50.0,6.799055862058796,Non-binary,4.248495242049359,25,19,7,Carrier A,9.61,Supplier 2,Mumbai,160,16,43.15,Pass,0.364,Road,Route C,288.49,Winter,1.4389418251639654
haircare,SKU94,38.47,148,147.0,8.640488119755325,Non-binary,2.995732273553991,10,50,9,Carrier B,25.21,Supplier 2,Bangalore,428,12,32.53,Pending,4.188,Road,Route C,261.21,Spring,0.8726879559233768
haircare,SKU99,34.32,148,122.0,8.339988123043192,Unknown,4.653960350157523,30,10,4,Carrier D,19.19,Supplier 3,Bangalore,241,7,38.2,Fail,2.142,Rail,Route B,125.43,Fall,1.0382508329282594
haircare,SKU90,25.71,83,66.0,7.4371239135310026,Female,3.9889840465642745,24,46,3,Carrier E,6.5,Supplier 2,Mumbai,159,5,10.55,Pass,1.79,Rail,Route A,261.51,Spring,0.8206277453444059
skincare,SKU35,43.87,126,84.0,8.212318841738142,Female,2.6390573296152584,11,34,5,Carrier E,7.04,Supplier 3,Bangalore,767,9,41.27,Pending,2.495,Rail,Route A,295.84,Fall,0.9515685305279848
skincare,SKU82,30.52,179,59.0,7.496474841932857,Unknown,4.418840607796598,10,2,9,Carrier A,46.08,Supplier 1,Mumbai,698,7,45.12,Pass,1.206,Road,Route B,193.15,Summer,1.4004068574071824
skincare,SKU71,82.41,32,32.0,7.87782182124949,Non-binary,2.6390573296152584,28,8,1,Carrier C,12.71,Supplier 2,Bangalore,382,8,31.3,Fail,3.339,Air,Route B,491.81,Winter,1.324161346309731
haircare,SKU97,31.11,28,27.0,6.734555987517431,Non-binary,3.091042453358316,25,3,4,Carrier C,33.04,Supplier 3,Delhi,935,16,14.63,Pass,0.341,Air,Route B,378.75,Summer,1.3929004519234598
skincare,SKU33,39.72,57,24.0,6.860957129433498,Non-binary,3.044522437723423,28,47,8,Carrier A,37.28,Supplier 1,Bangalore,968,7,38.05,Pending,2.679,Road,Route B,117.35,Spring,1.0071854680766574
haircare,SKU20,12.01,81,52.0,6.438583303816259,Non-binary,4.04305126783455,16,32,4,Carrier C,94.87,Supplier 3,Bangalore,642,18,22.01,Pending,4.505,Air,Route C,241.2,Winter,1.4375778693773182
haircare,SKU96,17.93,76,40.0,6.576748081791982,Non-binary,3.4965075614664802,14,43,3,Carrier E,33.61,Supplier 2,Delhi,102,7,27.94,Pass,0.829,Rail,Route C,160.5,Fall,0.969658296744534
skincare,SKU71,67.93,171,107.0,8.89144416798096,Male,4.709530201312334,20,5,8,Carrier B,37.94,Supplier 3,Bangalore,816,8,42.28,Fail,2.563,Road,Route A,488.15,Winter,1.2152405742067651
skincare,SKU28,63.86,24,1.0,4.172231100879172,Unknown,2.3978952727983707,29,14,7,Carrier A,23.41,Supplier 3,Mumbai,876,12,16.07,Pass,0.809,Road,Route B,208.3,Summer,1.468866790369155
haircare,SKU79,26.62,22,19.0,6.228076984369156,Female,2.5649493574615367,8,16,3,Carrier D,49.68,Supplier 3,Mumbai,864,6,37.23,Fail,2.916,Rail,Route C,145.09,Winter,1.4875156740035966
skincare,SKU17,77.37,174,101.0,8.963847586584492,Non-binary,3.784189633918261,17,45,7,Carrier E,47.21,Supplier 1,Delhi,209,6,49.14,Pass,0.889,Rail,Route A,264.38,Winter,1.392255077348009
haircare,SKU75,22.79,67,10.0,5.433285226958521,Female,4.143134726391533,25,31,5,Carrier C,27.24,Supplier 1,Bangalore,268,12,27.73,Pending,2.268,Air,Route A,306.87,Summer,1.3478019901026317
haircare,SKU60,18.55,108,12.0,5.409858741280944,Non-binary,4.276666119016055,25,11,5,Carrier D,41.12,Supplier 2,Mumbai,533,18,45.07,Pass,1.685,Rail,Route B,496.14,Winter,1.2158509734344851
skincare,SKU22,56.02,142,97.0,8.600603759935955,Non-binary,4.605170185988092,21,36,4,Carrier D,49.53,Supplier 3,Mumbai,305,11,47.8,Pending,2.141,Rail,Route B,217.53,Winter,1.4826775893457187
haircare,SKU6,30.63,111,103.0,8.05702582711246,Unknown,4.290459441148391,15,44,3,Carrier D,33.25,Supplier 1,Mumbai,133,7,35.81,Pending,3.044,Rail,Route B,191.58,Winter,1.2062923748140766
skincare,SKU22,58.63,13,3.0,5.1755280704554165,Non-binary,2.5649493574615367,7,2,5,Carrier E,8.09,Supplier 2,Delhi,689,5,47.89,Pending,3.73,Rail,Route C,299.45,Spring,0.8447473587556771
skincare,SKU38,34.84,40,7.0,5.500768294637157,Non-binary,3.332204510175204,22,28,8,Carrier B,40.25,Supplier 3,Bangalore,856,8,33.76,Pending,4.153,Road,Route B,443.71,Spring,0.9655749287553328
haircare,SKU55,40.96,82,57.0,7.756075473750274,Male,3.6635616461296463,28,23,10,Carrier A,25.71,Supplier 2,Delhi,957,8,30.0,Pending,2.094,Road,Route B,141.14,Winter,1.447350816909425
skincare,SKU35,98.5,132,112.0,9.217922868034115,Non-binary,4.1588830833596715,25,25,3,Carrier C,29.37,Supplier 1,Mumbai,896,8,35.7,Fail,2.354,Air,Route B,458.65,Fall,1.049196804809437
skincare,SKU75,80.68,56,5.0,6.0024044871463165,Male,3.8918202981106265,30,23,2,Carrier C,80.69,Supplier 2,Bangalore,371,12,19.74,Fail,3.745,Air,Route A,198.72,Winter,1.3310842967302174
haircare,SKU97,45.78,165,51.0,7.756101161430892,Male,4.812184355372417,14,13,5,Carrier B,28.87,Supplier 1,Delhi,544,6,47.83,Fail,2.728,Road,Route C,361.64,Winter,1.377161787346507
skincare,SKU4,39.55,61,51.0,7.609886977613547,Female,2.5649493574615367,25,14,5,Carrier C,51.9,Supplier 3,Delhi,594,19,14.16,Pass,1.642,Air,Route A,375.89,Fall,1.141843392911839
skincare,SKU28,32.55,158,31.0,6.917755113560471,Female,4.382026634673881,14,5,5,Carrier C,35.28,Supplier 3,Mumbai,263,6,22.66,Fail,3.533,Air,Route C,117.39,Spring,0.9253691299039528
skincare,SKU98,72.84,21,11.0,6.687407814969928,Male,3.091042453358316,7,10,9,Carrier B,41.77,Supplier 1,Delhi,970,6,35.97,Pass,1.605,Road,Route A,197.12,Fall,1.1817811962741884
skincare,SKU61,44.66,21,15.0,6.508620094568842,Non-binary,2.4849066497880004,20,15,7,Carrier D,33.28,Supplier 1,Mumbai,402,10,39.63,Pending,4.925,Rail,Route B,307.18,Fall,1.0107979149851825
skincare,SKU33,73.31,91,63.0,8.438048247299042,Female,4.442651256490317,13,7,9,Carrier B,7.18,Supplier 3,Delhi,214,5,11.06,Pass,1.804,Road,Route A,148.86,Summer,1.5634109001720804
skincare,SKU31,70.06,172,27.0,7.545717391491614,Unknown,3.332204510175204,26,12,7,Carrier A,38.69,Supplier 3,Delhi,447,13,47.25,Fail,2.229,Road,Route C,316.11,Summer,1.435287020734862
skincare,SKU64,23.19,60,26.0,6.40347485525215,Non-binary,3.828641396489095,12,9,6,Carrier E,45.83,Supplier 2,Bangalore,764,10,23.96,Pass,0.611,Rail,Route A,373.8,Winter,1.4460876633075874
haircare,SKU45,47.74,78,78.0,8.222746960203185,Male,3.258096538021482,10,39,6,Carrier D,36.9,Supplier 3,Bangalore,792,13,21.89,Pending,4.502,Rail,Route C,298.71,Fall,1.0485176892538857
skincare,SKU28,45.31,124,92.0,8.335556200253754,Non-binary,4.290459441148391,10,29,4,Carrier E,45.7,Supplier 1,Mumbai,428,8,16.96,Pass,0.79,Rail,Route C,149.6,Fall,0.9110549047330094
skincare,SKU48,68.16,146,84.0,8.652849325178758,Female,4.499809670330265,30,37,9,Carrier B,34.78,Supplier 1,Bangalore,946,5,26.36,Pending,4.179,Road,Route A,271.64,Winter,1.4165887026414192
haircare,SKU87,17.88,75,55.0,6.8920323185169,Female,3.5553480614894135,20,2,2,Carrier C,60.92,Supplier 3,Delhi,916,12,36.65,Pending,2.841,Air,Route B,204.49,Spring,0.8714122885254605
haircare,SKU53,10.67,116,106.0,7.031758926451577,Non-binary,4.634728988229636,20,18,9,Carrier A,13.9,Supplier 3,Delhi,865,9,30.98,Pass,1.269,Road,Route A,411.24,Winter,1.3675723904084922
skincare,SKU2,97.62,58,53.0,8.55156756462753,Male,2.8903717578961645,29,10,4,Carrier E,47.58,Supplier 1,Bangalore,360,20,37.46,Pass,1.249,Rail,Route C,306.02,Fall,1.0538420869566578
skincare,SKU58,44.38,19,4.0,5.184700639761069,Female,2.3978952727983707,11,18,4,Carrier C,52.34,Supplier 1,Delhi,155,9,32.14,Pending,4.498,Air,Route B,450.32,Summer,1.555537075612476
skincare,SKU13,55.23,13,2.0,4.7136657821413905,Female,2.3978952727983707,25,11,10,Carrier B,35.88,Supplier 3,Delhi,668,17,22.54,Fail,3.69,Road,Route C,302.35,Winter,1.4943234682788105
skincare,SKU80,52.85,200,147.0,8.958019008334553,Female,4.969813299576001,28,5,5,Carrier C,45.66,Supplier 1,Mumbai,769,15,31.62,Pass,0.989,Air,Route B,203.37,Winter,1.309461044273225
skincare,SKU64,40.65,157,74.0,8.009396309710256,Female,3.044522437723423,10,2,5,Carrier A,32.57,Supplier 3,Bangalore,236,17,49.86,Pending,4.691,Road,Route C,314.27,Spring,1.071424795688054
skincare,SKU98,67.16,168,54.0,8.196337578086665,Unknown,4.948759890378168,19,2,10,Carrier B,7.77,Supplier 2,Delhi,211,9,29.74,Pass,0.827,Road,Route A,219.85,Spring,0.9967335100505256
skincare,SKU93,55.35,126,101.0,8.628976039675429,Female,3.8501476017100584,9,44,1,Carrier C,81.72,Supplier 3,Delhi,114,18,45.01,Pass,0.834,Air,Route B,296.19,Fall,0.944025673770912
haircare,SKU65,19.53,113,33.0,6.470009718299927,Male,3.367295829986474,9,8,2,Carrier C,86.65,Supplier 2,Bangalore,115,11,40.14,Pass,0.742,Air,Route C,233.3,Fall,1.175317019072295
skincare,SKU81,94.99,39,36.0,8.137582947052097,Female,2.995732273553991,24,32,3,Carrier E,18.65,Supplier 1,Bangalore,248,11,28.58,Fail,4.202,Rail,Route B,411.85,Fall,1.1125897295196936
skincare,SKU30,24.68,13,4.0,4.6023662586553575,Male,2.6390573296152584,20,7,5,Carrier B,25.28,Supplier 2,Delhi,165,17,19.35,Pending,3.335,Road,Route C,478.4,Fall,1.060561931034798
haircare,SKU59,21.33,43,22.0,6.15328573323946,Unknown,3.091042453358316,17,9,3,Carrier E,15.18,Supplier 2,Bangalore,971,12,36.52,Pass,0.604,Rail,Route A,360.32,Winter,1.3879645692671063
skincare,SKU14,49.28,148,45.0,7.704631645304559,Non-binary,4.812184355372417,14,5,1,Carrier C,46.54,Supplier 2,Bangalore,345,15,34.43,Pass,1.189,Air,Route C,243.91,Spring,0.8165468769253191
haircare,SKU1,23.65,74,29.0,6.532115927771214,Non-binary,4.31748811353631,7,4,5,Carrier D,30.02,Supplier 3,Bangalore,274,10,25.47,Fail,2.907,Rail,Route C,495.82,Spring,0.9974564035503236
haircare,SKU0,40.34,92,59.0,7.775301045665371,Non-binary,4.477336814478207,25,9,1,Carrier C,99.77,Supplier 3,Mumbai,582,12,44.9,Pending,4.899,Air,Route A,187.18,Fall,1.1414613213316191
haircare,SKU71,14.33,62,3.0,3.7839623353606284,Male,3.5553480614894135,27,28,6,Carrier A,36.77,Supplier 1,Mumbai,717,13,24.74,Pass,1.247,Road,Route C,434.6,Winter,1.2020942065019649
haircare,SKU0,14.89,65,29.0,6.070298832625791,Unknown,4.02535169073515,25,31,5,Carrier A,8.53,Supplier 2,Bangalore,205,15,27.52,Fail,4.008,Road,Route B,124.22,Summer,1.4205544344177308
haircare,SKU29,33.22,122,32.0,6.969828263179916,Unknown,4.553876891600541,12,4,6,Carrier A,34.28,Supplier 1,Bangalore,119,9,18.41,Fail,4.11,Road,Route A,431.31,Fall,1.1166055518265785
haircare,SKU36,26.49,63,49.0,7.169357714870376,Female,3.2188758248682006,30,42,5,Carrier A,19.62,Supplier 1,Delhi,494,17,42.07,Pass,0.422,Road,Route B,136.9,Summer,1.3893080770867576
haircare,SKU85,48.54,46,17.0,6.716812667455915,Female,3.713572066704308,12,10,9,Carrier A,27.21,Supplier 1,Delhi,634,8,41.65,Pending,3.366,Road,Route A,375.86,Fall,1.0609885786770632
skincare,SKU5,72.25,159,159.0,9.217922868034115,Unknown,4.897839799950911,16,6,3,Carrier E,18.3,Supplier 1,Bangalore,868,5,45.31,Pending,4.636,Rail,Route A,314.54,Spring,0.853667641160164
skincare,SKU48,43.15,148,61.0,7.875936127110236,Female,4.941642422609304,19,11,3,Carrier E,24.45,Supplier 3,Mumbai,983,18,27.93,Pending,2.822,Rail,Route A,333.25,Summer,1.3451232993093092
skincare,SKU39,87.56,115,15.0,7.181135566723058,Male,3.8066624897703196,25,30,7,Carrier E,36.95,Supplier 1,Bangalore,559,16,29.64,Fail,2.037,Rail,Route C,204.52,Summer,1.4424008997477242
skincare,SKU76,69.86,98,79.0,8.61612226964685,Non-binary,2.772588722239781,14,8,7,Carrier B,18.94,Supplier 3,Mumbai,461,6,41.28,Pending,2.544,Road,Route A,147.28,Winter,1.3067948379376404
haircare,SKU10,26.41,86,57.0,7.317458062115427,Female,3.970291913552122,8,11,6,Carrier D,9.52,Supplier 3,Delhi,711,15,28.2,Fail,4.202,Rail,Route B,487.48,Summer,1.4491341842073724
haircare,SKU68,38.15,192,97.0,8.216506929829203,Male,4.1588830833596715,17,43,9,Carrier B,47.04,Supplier 2,Mumbai,245,12,18.74,Fail,2.554,Road,Route A,447.12,Summer,1.5575268524001311
skincare,SKU6,92.66,82,77.0,8.872882449726463,Male,4.343805421853684,21,12,5,Carrier C,65.36,Supplier 1,Delhi,510,20,26.21,Fail,4.371,Air,Route B,355.58,Fall,1.0368113304277484
haircare,SKU19,8.3,184,132.0,6.999969762969948,Male,5.049856007249537,7,46,3,Carrier D,19.02,Supplier 2,Bangalore,691,6,39.98,Pending,4.677,Rail,Route C,134.61,Fall,1.0387574069261791
skincare,SKU12,66.34,165,63.0,8.338166998940078,Male,3.6888794541139363,15,11,3,Carrier C,99.61,Supplier 3,Bangalore,432,10,13.02,Pending,4.481,Air,Route C,361.56,Summer,1.3877740419836873
skincare,SKU69,63.8,96,59.0,8.233556259673065,Non-binary,4.127134385045092,15,19,1,Carrier C,30.34,Supplier 3,Delhi,459,16,46.37,Pending,3.316,Air,Route B,187.85,Spring,0.8367030537600717
haircare,SKU53,46.06,176,64.0,7.989167151663493,Female,4.969813299576001,30,29,2,Carrier C,15.18,Supplier 1,Bangalore,103,7,31.45,Fail,4.408,Air,Route A,408.6,Summer,1.506461782479089
haircare,SKU23,44.97,131,61.0,7.917233940279516,Female,3.7612001156935624,23,17,5,Carrier D,39.91,Supplier 3,Delhi,851,11,33.73,Pass,0.659,Rail,Route C,252.27,Winter,1.2681933612166305
skincare,SKU12,25.57,41,15.0,5.952073819503063,Non-binary,3.4965075614664802,23,27,7,Carrier E,6.1,Supplier 2,Bangalore,897,16,29.1,Pending,3.456,Rail,Route A,302.8,Winter,1.2983983931147849
haircare,SKU44,44.45,106,11.0,6.194303345081828,Male,4.672828834461906,21,49,5,Carrier D,21.87,Supplier 1,Delhi,503,6,29.28,Pending,3.702,Rail,Route A,325.99,Spring,0.8005862853350401
skincare,SKU30,24.54,15,3.0,4.312408567793012,Male,2.4849066497880004,27,13,5,Carrier C,13.33,Supplier 1,Bangalore,890,18,25.25,Pending,3.056,Air,Route B,454.72,Fall,1.0143401567468238
haircare,SKU18,5.29,148,89.0,6.156576362170743,Male,4.68213122712422,18,29,4,Carrier E,21.29,Supplier 1,Bangalore,706,17,38.28,Pending,4.093,Rail,Route B,341.65,Summer,1.397942581573258
haircare,SKU69,42.54,120,83.0,8.169568597797806,Female,4.31748811353631,23,10,6,Carrier E,48.94,Supplier 1,Bangalore,837,12,13.75,Pending,3.698,Rail,Route A,262.2,Fall,1.1131851306652187
skincare,SKU91,55.68,154,94.0,8.563106841430468,Female,4.820281565605037,7,41,3,Carrier D,46.3,Supplier 3,Delhi,233,20,39.22,Fail,4.668,Rail,Route B,432.04,Summer,1.5050088047363066
haircare,SKU58,7.41,162,8.0,4.099000373758295,Female,3.6109179126442243,29,46,4,Carrier C,77.27,Supplier 2,Mumbai,492,15,23.17,Pending,2.067,Air,Route C,372.43,Spring,1.0706221286041695
skincare,SKU39,63.78,148,131.0,9.030756663851816,Female,4.04305126783455,12,25,9,Carrier A,17.87,Supplier 1,Bangalore,954,8,33.59,Pending,4.864,Road,Route A,151.53,Fall,1.0753613369085586
haircare,SKU83,32.52,181,1.0,3.5121422756138823,Non-binary,4.852030263919617,17,20,6,Carrier A,43.79,Supplier 1,Delhi,570,18,24.51,Fail,4.172,Road,Route B,382.04,Summer,1.5566462006176276
skincare,SKU37,84.34,191,52.0,8.386327955720256,Unknown,5.181783550292085,20,10,4,Carrier C,52.43,Supplier 3,Delhi,977,5,46.14,Pass,0.167,Air,Route B,182.93,Fall,1.040804529913208
skincare,SKU77,22.64,173,93.0,7.652792575796027,Non-binary,3.091042453358316,26,35,4,Carrier D,42.32,Supplier 3,Mumbai,534,14,29.78,Fail,4.39,Rail,Route C,443.86,Winter,1.4950395396979648
skincare,SKU12,26.59,196,19.0,6.22695160295343,Unknown,4.672828834461906,21,2,3,Carrier C,29.34,Supplier 1,Delhi,485,16,46.74,Fail,3.018,Air,Route C,421.59,Summer,1.5043789913236358
haircare,SKU51,38.8,192,98.0,8.243650682518176,Non-binary,5.181783550292085,28,36,5,Carrier E,46.95,Supplier 1,Bangalore,391,10,16.07,Fail,4.453,Rail,Route B,362.84,Summer,1.408527099768575
skincare,SKU1,54.74,67,51.0,7.9347784717445204,Non-binary,4.07753744390572,11,40,2,Carrier C,32.07,Supplier 2,Mumbai,101,5,40.81,Pass,0.055,Air,Route C,252.58,Fall,0.9716192437687416
haircare,SKU84,19.56,33,23.0,6.111201228710315,Non-binary,3.295836866004329,30,13,1,Carrier C,82.11,Supplier 3,Bangalore,676,12,35.72,Fail,3.247,Air,Route A,184.73,Summer,1.5653260737603722
skincare,SKU92,70.63,88,64.0,8.41655926559047,Unknown,4.430816798843313,8,22,6,Carrier D,34.77,Supplier 3,Mumbai,769,9,46.75,Fail,4.999,Rail,Route A,331.94,Fall,0.9444217161445658
haircare,SKU37,41.41,10,4.0,5.115835796952717,Female,2.3978952727983707,12,4,6,Carrier D,45.42,Supplier 2,Bangalore,619,13,16.42,Pending,3.317,Rail,Route A,269.55,Fall,1.0129661536248045
haircare,SKU21,15.78,20,15.0,5.471009374366148,Female,2.772588722239781,11,15,3,Carrier C,12.16,Supplier 1,Bangalore,982,18,28.43,Fail,4.633,Air,Route B,451.23,Fall,0.9573884114289432
skincare,SKU83,71.08,42,18.0,7.154959047845168,Female,2.4849066497880004,12,8,3,Carrier C,99.31,Supplier 3,Delhi,131,15,46.23,Pending,4.876,Air,Route C,402.19,Winter,1.3985839917221394
skincare,SKU20,33.96,177,43.0,7.2870680429433685,Female,2.6390573296152584,11,27,6,Carrier E,12.62,Supplier 3,Bangalore,137,6,41.54,Pending,2.66,Rail,Route B,242.4,Fall,1.0714843511548944
skincare,SKU63,33.95,117,16.0,6.299316826349146,Male,4.499809670330265,29,16,3,Carrier C,30.62,Supplier 1,Mumbai,293,11,32.82,Fail,2.457,Air,Route C,204.47,Fall,1.1023928801927996
haircare,SKU5,26.26,86,78.0,7.6252437909282405,Female,2.8903717578961645,15,11,4,Carrier C,79.17,Supplier 3,Delhi,529,6,30.88,Pending,3.717,Air,Route B,312.24,Fall,1.067510390789819
haircare,SKU75,18.58,108,87.0,7.388612296548411,Female,4.406719247264253,26,13,8,Carrier B,20.47,Supplier 1,Delhi,457,9,11.66,Pending,4.491,Road,Route C,306.11,Spring,1.0932778746287837
haircare,SKU70,5.53,175,107.0,6.384705240593424,Non-binary,4.762173934797756,16,45,8,Carrier B,35.75,Supplier 3,Bangalore,933,20,36.25,Pending,4.228,Road,Route A,327.2,Spring,0.9088582447284632
skincare,SKU80,57.06,27,8.0,6.125733167913016,Male,2.9444389791664403,27,7,5,Carrier B,19.16,Supplier 3,Delhi,861,9,36.0,Fail,2.597,Road,Route B,316.78,Spring,0.8924446469638971
skincare,SKU73,25.33,25,14.0,5.873862745027802,Unknown,2.833213344056216,25,2,4,Carrier D,6.38,Supplier 3,Mumbai,276,15,18.35,Fail,4.995,Rail,Route B,344.69,Fall,1.130164313463217
haircare,SKU99,27.52,12,4.0,4.7102506624385985,Male,2.3978952727983707,17,2,1,Carrier C,55.0,Supplier 1,Bangalore,555,6,31.2,Pass,0.556,Air,Route B,119.82,Fall,1.1006705593057182
skincare,SKU48,66.0,69,56.0,8.215276958936633,Female,4.07753744390572,30,39,4,Carrier D,23.27,Supplier 3,Delhi,222,20,37.57,Pass,0.033,Rail,Route A,118.44,Spring,1.0522822250191857
skincare,SKU88,97.42,143,134.0,9.217922868034115,Female,3.58351893845611,30,32,6,Carrier B,12.09,Supplier 3,Bangalore,110,9,41.7,Pending,3.557,Road,Route C,265.32,Spring,0.8669152527583704
skincare,SKU40,45.96,178,10.0,6.132529987386585,Female,4.5217885770490405,10,16,3,Carrier D,10.86,Supplier 2,Delhi,559,7,45.45,Pending,4.609,Rail,Route B,256.79,Fall,0.953244643836738
skincare,SKU95,36.02,135,20.0,6.581193768469438,Unknown,2.70805020110221,27,21,4,Carrier E,32.48,Supplier 3,Delhi,733,13,48.64,Pass,0.511,Rail,Route A,256.78,Winter,1.3763976754392364
haircare,SKU68,8.75,157,154.0,7.206748142579785,Male,3.58351893845611,30,18,9,Carrier A,42.29,Supplier 3,Delhi,463,20,36.41,Fail,4.221,Road,Route C,118.57,Winter,1.275407302394143
skincare,SKU87,80.0,43,42.0,8.119993827725105,Male,2.772588722239781,9,8,1,Carrier C,26.66,Supplier 3,Mumbai,155,5,39.27,Fail,3.064,Air,Route C,278.33,Spring,0.9406475256257876
haircare,SKU60,26.62,166,109.0,7.973355275638377,Unknown,4.8283137373023015,7,1,1,Carrier C,50.79,Supplier 1,Delhi,932,6,37.72,Pending,3.386,Air,Route B,405.92,Summer,1.4525139105315568
skincare,SKU62,42.61,153,121.0,8.548073450246386,Male,4.07753744390572,25,18,5,Carrier E,21.37,Supplier 1,Mumbai,786,13,44.0,Fail,3.576,Rail,Route C,480.84,Spring,1.0395575386082174
haircare,SKU53,23.71,47,43.0,6.928077379172044,Male,3.044522437723423,17,10,7,Carrier E,19.88,Supplier 2,Bangalore,738,10,45.93,Pass,1.8,Rail,Route C,279.13,Fall,0.9709367722629544
haircare,SKU17,26.64,160,22.0,6.375161096742998,Male,3.091042453358316,13,49,10,Carrier A,5.55,Supplier 2,Bangalore,651,15,14.9,Pass,0.125,Road,Route B,482.25,Fall,0.9140431883732436
skincare,SKU34,66.97,32,21.0,7.249477993403599,Unknown,2.5649493574615367,18,10,5,Carrier E,13.9,Supplier 2,Mumbai,305,8,12.38,Pass,0.819,Rail,Route A,489.74,Fall,0.9791508927944969
skincare,SKU39,33.25,78,44.0,7.288927694521257,Non-binary,2.9444389791664403,8,32,8,Carrier B,13.67,Supplier 1,Mumbai,946,20,34.77,Pass,0.168,Road,Route A,234.56,Winter,1.3196248190275732
